,Company,Company,Profitability,Profitability,Profitability,Profitability,Earnings Quality,Earnings Quality,Value,Value,Value,Management Capability,Management Capability,Momentum,Momentum,Momentum,Momentum,Forward Returns,Forward Returns,Forward Returns,Forward Returns,Forward Returns,Forward Returns
,date,Ticker,RoE,CFO2A,EPSg,EBITDA/EV,Accruals,CFOg,B/P,E/P,CGO/P,exFINg,CapXg,P3m,P6m,P9m,P12m,Date,1m,3m,6m,9m,12m
0,2020-08,COST,0.07596805950557865,0.07635538915688675,2.9191974597560555,0.015288553170232883,-0.05135358917128663,6.814692118123048,0.11835840836534445,0.008991458609684063,0.027459875753981133,0.9936018957883266,1.1366126148354714,1.1227011091702972,1.0843153041406772,1.1701724966046958,1.2008226218593514,2020-08,-0.020675987792937445,-0.04896889625829681,,,
1,2020-05,COST,0.04987501487918105,0.03668908992499806,1.8222648904832779,0.011628004388314185,-0.020490218820072674,4.869561279974214,0.12224448765982725,0.006096945640931747,0.013809072585308418,1.0239408241465158,1.207700520040831,0.9658094173809197,1.0422831927809184,1.069583535681004,1.294076226088977,2020-05,0.017347828916598695,-0.1146294376573016,-0.15798505687481113,,
2,2020-02,COST,0.056037077163837726,0.012689106637694231,2.146927272294632,0.01201762284022958,0.006395801730146368,3.146896510545642,0.1167775090586724,0.006543870286121586,0.00435086542116999,0.9534667698846458,0.8036294196558234,1.0791810206276307,1.107447821933129,1.3398877695749236,1.4901020445627589,2020-02,-0.016067976778097903,-0.09258913240961353,-0.19660512988562373,-0.23594648993470246,
3,2019-11,COST,0.05321228169724482,0.04087029223619996,1.8669675914398383,0.011326255970208277,-0.024459956057630614,2.9301083603990286,0.12032499946673443,0.006402767766844704,0.015946229675245935,1.0411819089645589,0.6255265674011377,1.026192826564962,1.2415783302004986,1.3807711737704063,1.376109543510039,2019-11,0.020039440560992938,0.0664081028863297,-0.03232969815449738,-0.14325320069271863,-0.18520714582762476
4,2019-09,COST,0.07196746047366004,0.050506607929515425,2.2571997030178768,0.015625952908374402,-0.02634361233480177,3.8151307675776858,0.11874050478501613,0.00854545258473809,0.017862099158436135,0.993040189469761,1.4469847388294526,1.209887945091674,1.345527992426478,1.3409853468927222,1.2569401964176634,2019-09,-0.0302918531997175,-0.021892411854283367,0.006139491257749707,-0.05601185781775564,-0.1954583022977473
5,2019-05,COST,0.06254314510561923,0.04811208630462609,2.224668327441308,0.01501340660141724,-0.027404461510330966,-7.301162308011622,0.13676190479986575,0.008553519656818885,0.01987324379426463,0.9892032771586817,1.1198681245975846,1.1121095948472537,1.1083549946363958,1.0388897595987074,1.2477631677059766,2019-05,-0.09583477407663366,-0.18939229641139055,-0.20652911349394265,-0.15383621722554108,-0.23218178774906484
6,2019-02,COST,0.06415067109250974,-0.00511694198462581,2.4273629637915457,0.017594690387913784,0.02588845533774154,-2.553990530907823,0.14560093239639896,0.009340397524924134,-0.002300952821100546,0.9667292230509815,0.8231794559276288,0.9966238936987378,0.9341613132484456,1.121978601288261,1.1716671685410267,2019-02,-0.09907168279550316,-0.0894448876927294,-0.26189701142173505,-0.27750102782492736,-0.22952124174545763
7,2018-11,COST,0.0582516898306372,0.04968731455699091,1.9278379615494625,0.013841762648406081,-0.03218149449947505,3.2655937896531904,0.13774549653663132,0.00802390793981896,0.02277450793348875,1.0188631450441918,0.644206967884902,0.9373258248721322,1.1257793520525567,1.1756362414638248,1.2847029617248253,2018-11,0.13264713609327705,0.05482095949750665,-0.039527382760684904,-0.22143349737989726,-0.23789294093432756
8,2018-09,COST,0.08149074146417687,0.03806024981631152,2.5255959376133483,0.01881839652093466,-0.012515307372030361,-7.6096957476295035,0.12571656749110377,0.010244736299181283,0.015263969519585538,0.9900954536103975,1.7509699378913188,1.2010544489224255,1.2542450130659768,1.3706044660618217,1.4910264219682252,2018-09,0.02733670710836411,0.15027740916348842,-0.03488970668944824,-0.11805653359735391,-0.1928499464671476
9,2018-05,COST,0.06176397924730297,0.05314985481631108,2.1389046675402303,0.016678216526815334,-0.0342128519126373,21.754965652863973,0.1432534753938438,0.008847904681329394,0.02483311913893117,0.9958275125946984,1.1253477996793135,1.0442865551942906,1.1411676358982017,1.2414311635129947,1.1513476161716343,2018-05,-0.05415066585828865,-0.1521314314936849,-0.1474657140117004,-0.10072896644929996,-0.18116416305056704
10,2018-02,COST,0.059639271737280924,0.0028163191483864306,2.450919907031148,0.01603232119813848,0.015295971888484096,0.4132325765630004,0.14480532909433078,0.008636084370863186,0.0013428433615179564,0.9688694085948909,0.6303168028192181,1.092772505996581,1.188784014634781,1.102520769270485,1.1516162267953707,2018-02,0.01040436879434048,-0.039595859531207145,-0.1857035162331867,-0.18122254184523112,-0.13633637597425696
11,2017-11,COST,0.0577721610398989,0.050942150439331604,1.87230022602393,0.01731622351066229,-0.03468942048859769,4.285497729387076,0.14947675424696982,0.008635595118077332,0.027067193448223635,1.0216158181780741,0.9716085123673119,1.0878604724325858,1.0089206703320324,1.0538480978208047,1.2020091409116593,2017-11,-0.012011889133743514,-0.036750260976025295,-0.07489096233589054,-0.21562912452347682,-0.21131282711370547
12,2017-09,COST,0.08526628316941919,0.05045808457369246,2.486935420163919,0.02702405376605606,-0.025174017112829117,-7.926056691890481,0.15784833105764506,0.013459140493781392,0.02685969930967907,0.9740533927077761,1.4141749433699249,0.9274357290287103,0.9687346167328561,1.1049295119840357,1.0217483469814432,2017-09,0.019927851866365698,-0.1199016438254461,-0.1330109612974868,-0.22053902294357886,-0.3082067668729159
