,Company,Company,Profitability,Profitability,Profitability,Profitability,Earnings Quality,Earnings Quality,Value,Value,Value,Management Capability,Management Capability,Momentum,Momentum,Momentum,Momentum,Forward Returns,Forward Returns,Forward Returns,Forward Returns,Forward Returns
,date,Ticker,RoE,CFO2A,EPSg,EBITDA/EV,Accruals,CFOg,B/P,E/P,CGO/P,exFINg,CapXg,P3m,P6m,P9m,P12m,1m,3m,6m,9m,12m
0,2020-09,AMD,0.0,,,-0.1104582843713279,,,,,,0.9024626397515284,,1.5580837924151696,1.6758264920566766,1.6903420961455173,2.717966504178273,0.08898919998366495,,,,
1,2020-06,AMD,0.04750378214826021,0.03691326143095853,5.021091577081795,0.004090236919107699,-0.013063952605195196,-0.056643356643357734,0.05376370323737202,0.0025539792460718335,0.003952974247104812,1.032888036689244,1.473834808666952,1.0755689136968656,1.0848852317020357,1.7444289693593316,1.6496542640763912,-0.3205475861681629,-0.3583363583230518,,,
2,2020-03,AMD,0.05334211392821864,-0.011084583901773531,9.951967993079585,0.004432819814597757,0.038710777626193724,0.7655821312334331,0.05326769322298834,0.002841411360594044,-0.0011400724594976103,0.9078611177526805,1.346147599558241,1.0086617583369424,1.621866295264624,1.533750411590385,1.8252351097178683,-0.13189539850953758,-0.13552558421206962,-0.4452981982289643,,
3,2019-12,AMD,0.06013441811107181,0.07332448573324485,5.541797223862071,0.005709650565578954,-0.045122760451227595,6.93641975308642,0.052818789513667315,0.0031762271727355644,0.008258190649112469,0.9065511957091584,0.6654581649273089,1.6079387186629528,1.52057951926243,1.8095611285266457,2.591470258136925,-0.024255306162732748,0.00835534458970999,-0.12830260257917325,-0.4406634735306343,
4,2019-09,AMD,0.05514705882352941,0.04454597372929754,4.537303551680296,0.006636004760311282,-0.021701884637350087,14.270251716247138,0.06782991648441532,0.0037406203943611397,0.007294209769004223,0.9336301661394244,0.9210172184039334,0.9456700691471847,1.1253918495297806,1.611672278338945,0.929750728391065,-0.14559388416227204,-0.3678587137965603,-0.36257695552094815,-0.4489640860142077,-0.6464202887370909
5,2019-06,AMD,0.01841136244082062,0.005880047040376322,2.4699752806193835,0.003377944923496955,0.0009800078400627214,-1.0521532744136661,0.05644243984545282,0.0010391822170388474,0.0008907276146047262,0.9843189391394864,0.9041299427169609,1.1900470219435737,1.7042648709315376,0.9831660731628359,2.026017344896598,-0.0026272552282962103,0.04760265881375014,-0.33776710782733277,-0.33223392381458994,-0.42273331140661907
6,2019-03,AMD,0.008948545861297539,-0.0431961062664774,0.6040342918369795,0.00271769447964733,0.04644088420198744,0.928028787547276,0.06404268366066261,0.0005730888918180099,-0.007629245872327257,0.8826676216899598,1.3971934649380973,1.4320987654320987,0.826157332470055,1.7024683122081388,2.677859391395593,-0.07636622392660208,-0.1596970776241885,-0.1196964243101355,-0.44352376541392213,-0.43887421471797117
7,2018-12,AMD,0.030015797788309637,0.02633889376646181,-1.416947555362256,0.003209568240597518,-0.017998244073748903,2.5876156111318487,0.06565967748962202,0.001970827602374121,0.006223666112760382,0.9742631731254997,1.1854298028573709,0.5768857235351247,1.188792528352235,1.8698845750262332,1.7334630350194553,-0.243752593204963,-0.27664581687510226,-0.39216336600738055,-0.3632287261049315,-0.5974705879025687
8,2018-09,AMD,0.09066666666666667,0.017483321831147924,2.5566260420585003,0.005545789636507962,0.0059811364159190195,2.340320748716551,0.03384716845118967,0.003068809939574531,0.0022865642687025915,0.9432838082908209,0.7243648386216638,2.060707138092061,3.2413431269674713,3.0048638132295724,2.422745098039216,0.6963207546774559,0.6733478289081327,0.21042315186366345,0.017122111822376995,0.06553982868337882
9,2018-06,AMD,0.13196814562002274,-0.013404825737265416,-0.9782470642685699,0.011196902994051862,0.04167682183767975,1.83180922243527,0.05112388206493955,0.006746723913006811,-0.003198877717373919,0.9700916620128797,0.857320730324577,1.5729275970619099,1.458171206225681,1.175686274509804,1.201121794871795,-0.18221495725530756,-0.5147296838037015,-0.1879739699593609,-0.41261757436379987,-0.5064208311857082
10,2018-03,AMD,0.11328671328671328,-0.028434759500398612,-6.186036444685956,0.016364538046054197,0.04996013818761626,2.5752316658113763,0.07221004133646143,0.00818043824930542,-0.010806257934267654,0.9733057111530725,0.9868335225762808,0.9270428015564203,0.7474509803921568,0.7636217948717948,0.6549828178694157,-0.0762867568911515,-0.3295530123957304,-0.6746519783324203,-0.45557959430299944,-0.6061912221605208
11,2017-12,AMD,-0.031879194630872486,0.09121621621621623,0.02535786382975047,0.11596347894404786,-0.09656531531531533,11.910581852961005,0.05995517445346233,-0.0019113226755298385,0.03259308141429831,0.9733512867074512,1.306505034446212,0.8062745098039216,0.8237179487179487,0.7065292096219931,0.9065255731922398,-0.2518195120657849,0.022885526156344316,-0.3142094803244707,-0.6672062176726321,-0.44312024686837315
12,2017-09,AMD,0.11730769230769232,0.019241494701617397,-1.4346936074052363,0.010899182561307902,-0.0022308979364194063,0.2600691524156624,0.03914041624327274,0.004591471905460841,0.005193632155357344,0.9757269918819264,2.662669641197247,1.0216346153846154,0.8762886597938144,1.1243386243386244,1.9465648854961832,0.1601456110588042,0.24027240575763265,0.26865669234059086,-0.14943294231625415,-0.5872450549716535
13,2017-07,AMD,-0.10071942446043164,-0.02433234421364985,0.7358219879959008,0.002256499524523315,0.011869436201780414,2.652746477440013,0.035358160358160355,-0.0035612535612535613,-0.006952923619590287,1.0002717854465928,0.5107470003870467,0.8577319587628865,1.1005291005291007,1.9053435114503818,2.557377049180328,0.04531483703303296,0.23839853868281868,-0.009461434978636718,0.2509190729339079,-0.2575013795239828
